window_id,scenario_id,sample_path,input_frames,target_frames,height,width,source_file,output_file,added_met_channels,feature_order,frame_start_idx,input_shape_old,target_shape_old,input_shape_new,target_shape_new,ok,error
005049_003,5049,data/windows/005049_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005049_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005049_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005049_004,5049,data/windows/005049_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005049_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005049_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005049_005,5049,data/windows/005049_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005049_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005049_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005050_000,5050,data/windows/005050_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005050_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005050_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005050_001,5050,data/windows/005050_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005050_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005050_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005050_002,5050,data/windows/005050_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005050_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005050_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005051_000,5051,data/windows/005051_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005051_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005051_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005051_001,5051,data/windows/005051_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005051_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005051_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005051_002,5051,data/windows/005051_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005051_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005051_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005053_000,5053,data/windows/005053_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005053_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005053_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005053_001,5053,data/windows/005053_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005053_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005053_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005053_002,5053,data/windows/005053_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005053_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005053_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_000,5054,data/windows/005054_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_001,5054,data/windows/005054_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_002,5054,data/windows/005054_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_003,5054,data/windows/005054_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_004,5054,data/windows/005054_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_005,5054,data/windows/005054_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_006,5054,data/windows/005054_006.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_006.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_006.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,7,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_007,5054,data/windows/005054_007.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_007.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_007.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,8,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005054_008,5054,data/windows/005054_008.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005054_008.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005054_008.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,9,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005055_000,5055,data/windows/005055_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005055_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005055_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005055_001,5055,data/windows/005055_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005055_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005055_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005055_002,5055,data/windows/005055_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005055_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005055_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_000,5056,data/windows/005056_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_001,5056,data/windows/005056_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_002,5056,data/windows/005056_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_003,5056,data/windows/005056_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_004,5056,data/windows/005056_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_005,5056,data/windows/005056_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_006,5056,data/windows/005056_006.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_006.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_006.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,7,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_007,5056,data/windows/005056_007.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_007.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_007.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,8,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005056_008,5056,data/windows/005056_008.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005056_008.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005056_008.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,9,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_000,5057,data/windows/005057_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_001,5057,data/windows/005057_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_002,5057,data/windows/005057_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_003,5057,data/windows/005057_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_004,5057,data/windows/005057_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_005,5057,data/windows/005057_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_006,5057,data/windows/005057_006.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_006.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_006.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,7,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_007,5057,data/windows/005057_007.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_007.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_007.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,8,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005057_008,5057,data/windows/005057_008.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005057_008.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005057_008.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,9,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_000,5058,data/windows/005058_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_001,5058,data/windows/005058_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_002,5058,data/windows/005058_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_003,5058,data/windows/005058_003.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_003.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_003.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,4,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_004,5058,data/windows/005058_004.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_004.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_004.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,5,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_005,5058,data/windows/005058_005.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_005.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_005.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,6,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_006,5058,data/windows/005058_006.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_006.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_006.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,7,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_007,5058,data/windows/005058_007.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_007.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_007.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,8,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005058_008,5058,data/windows/005058_008.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005058_008.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005058_008.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,9,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005059_000,5059,data/windows/005059_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005059_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005059_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005059_001,5059,data/windows/005059_001.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005059_001.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005059_001.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,2,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005059_002,5059,data/windows/005059_002.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005059_002.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005059_002.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,3,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
005060_000,5060,data/windows/005060_000.npz,3,1,64,64,/root/.cache/kagglehub/datasets/daviddulovic/hysplit-plume-convlstm-multiyear-2024-2026/versions/1/windows/005060_000.npz,/workspace/hysplit_dataset_convlstm_enriched/windows/005060_000.npz,9,u10m_ms|v10m_ms|wspd10_ms|wdir_sin|wdir_cos|pblh_m|sfcp_hpa|rh2m_pct|t02m_k,1,"(3, 1, 64, 64)","(1, 1, 64, 64)","(3, 10, 64, 64)","(1, 10, 64, 64)",True,
